genres,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count
['shimmer pop'],High Highs,0.736,0.622,231322,0.483,0.00117,0.107,-5.947,0.0283,126.129,0.0922,52,2,1,2
"['dance pop', 'post-teen pop']",High School Musical Cast,0.178948462,0.655384615,236221.1154,0.849269231,0.003419282,0.260592308,-4.594038462,0.085976923,125.0575385,0.682769231,58.11538462,5,1,26
"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",High Valley,0.089833333,0.608666667,187994,0.861666667,0,0.133333333,-4.641333333,0.039766667,114.6816667,0.534,61.33333333,11,1,6
['chinese hip hop'],Higher Brothers,0.359,0.409,280842,0.678,4.76E-06,0.167,-7.731,0.0878,89.968,0.168,73,9,1,1
"['modern alternative rock', 'modern rock', 'post-grunge', 'rock']",Highly Suspect,0.003518871,0.433285714,263830.7143,0.622,0.001994807,0.150614286,-5.808571429,0.046271429,132.587,0.234857143,58.85714286,2,1,14
"['country', 'country dawn']",Highway 101,0.196333333,0.628666667,186489,0.54,4.67E-06,0.332,-12.28333333,0.036933333,132.31,0.680666667,32.33333333,3,1,6
"['corrido', 'corridos tumbados', 'nuevo regional mexicano']",Hijos De Leyva,0.389,0.78,145200,0.457,0,0.137,-8.502,0.0383,109.991,0.867,57,6,0,2
"['j-pop', 'japanese singer-songwriter']",Hikaru Utada,0.071755556,0.535222222,293902.1111,0.774,0.00027392,0.291555556,-5.552111111,0.046988889,117.7338889,0.418555556,52.33333333,5,0,9
[],Hikmet Rıza Hanım,0.995,0.394,159355.5,0.218,0.858,0.10995,-11.4815,0.0489,74.204,0.414,0,7,0,4
"['dance pop', 'europop', 'pop', 'pop dance', 'post-teen pop']",Hilary Duff,0.134875,0.51,216241.625,0.824125,0.00528471,0.187725,-4.3275,0.0563875,118.553375,0.529375,49.625,4,1,16
"['bow pop', 'classical performance', 'violin']",Hilary Hahn,0.985866667,0.339933333,241345,0.140626667,0.261582667,0.111853333,-19.5904,0.05546,110.9976,0.5436,34.93333333,9,1,15
"['healing', 'new age']",Hilary Stagg,0.8955,0.4105,214780,0.09345,0.8725,0.1005,-22.1615,0.0389,97.121,0.148,39.5,7,1,4
['classical contralto'],Hilary Summers,0.957,0.0703,276800,0.0789,0.889,0.109,-27.029,0.0495,75.953,0.0313,44,5,0,2
"['classical soprano', 'opera']",Hilde Gueden,0.963828571,0.342765714,321234.5714,0.170128571,0.018680262,0.190905714,-18.82445714,0.061737143,101.0115429,0.213337143,0.714285714,7,1,35
['classical contralto'],Hilde Rössel Majdan,0.967,0.401,555875.3333,0.246166667,0.2240133,0.418666667,-16.91533333,0.0864,108.244,0.140666667,17.66666667,5,0,3
[],Hilde Zadek,0.901615385,0.325615385,241999.8462,0.0728,0.00220196,0.177215385,-23.82530769,0.051515385,95.55284615,0.224692308,0,0,1,13
"['salsa', 'salsa international', 'tropical']",Hildemaro,0.622,0.763,247060.5,0.718,0.000125,0.156,-5.9325,0.0359,94.7185,0.8725,52.5,5,1,4
[],Hillary Scott,0.0397,0.509,173961,0.493,1.32E-06,0.102,-6.676,0.0266,97.846,0.264,69,0,1,1
[],Hillary Scott & The Scott Family,0.718,0.373,236200,0.506,1.03E-06,0.118,-5.404,0.0273,157.742,0.123,58,0,0,2
['israeli folk'],Hillel and Aviva,0.968875,0.408825,180033.375,0.035955,0.11301431,0.1143375,-23.3925,0.055625,94.15125,0.2400625,0,11,1,16
"['ccm', 'christian alternative rock', 'christian music', 'world worship', 'worship']",Hillsong UNITED,0.185145098,0.398647059,333578.9216,0.524156863,0.000683844,0.187529412,-8.451176471,0.0341,133.389549,0.16885098,49.62745098,2,1,51
"['ccm', 'russian ccm', 'world worship', 'worship']",Hillsong Worship,0.17777424,0.38058,336288.06,0.538584,0.036693623,0.315432,-7.62228,0.033228,131.84982,0.195996,50.04,0,1,50
"['ccm', 'christian music', 'world worship', 'worship']",Hillsong Young & Free,0.27807,0.5346,326645.2,0.4412,0,0.11056,-8.562,0.03756,139.1678,0.2862,52.8,7,1,5
['show tunes'],Hilton McRae,0.331,0.769,200640,0.874,0.00232,0.123,-5.935,0.0439,136.064,0.883,37,2,1,2
[],Himangshu Dutta,0.99175,0.42925,192370.5,0.18775,0.1503125,0.19165,-10.08125,0.08945,75.31575,0.49275,0,0,1,8
"['desi pop', 'filmi', 'modern bollywood', 'sufi']",Himesh Reshammiya,0.00797,0.73,254351,0.656,0.00271,0.108,-5.07,0.0294,131.04,0.743,59,11,1,1
"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",Hinder,0.033414125,0.451,227965,0.849875,0.000298623,0.2167,-4.189,0.0447875,118.18575,0.42,55.75,2,1,16
['supergroup'],Hindu Love Gods,0.0783,0.555,234293,0.942,0.000957,0.15,-8.232,0.0365,125.301,0.761,35,4,1,2
['edm'],Hippie Sabotage,0.526803545,0.470818182,223657,0.473818182,0.212277471,0.223654545,-10.54363636,0.106736364,112.2331818,0.210409091,63.18181818,7,0,22
"['indie pop', 'indie poptimism', 'indie rock', 'minneapolis indie', 'modern alternative rock', 'modern rock']",Hippo Campus,0.115714286,0.560857143,238256.7143,0.681142857,0.01754776,0.165242857,-5.949571429,0.0442,115.553,0.377914286,62.57142857,9,1,14
"['dance rock', 'scottish new wave', 'sophisti-pop']",Hipsway,0.25,0.8,190973,0.604,1.36E-06,0.0808,-12.282,0.0353,111.145,0.932,37,11,1,2
"['hindustani classical', 'hindustani vocal', 'indian classical']",Hirabai Barodekar,0.995,0.38,188564.3333,0.184333333,0.933333333,0.152066667,-14.55166667,0.053133333,68.33166667,0.323666667,0,5,1,6
[],Hiralal,0.995,0.717,171508,0.194,0.81,0.156,-11.423,0.468,71.359,0.826,0,6,0,2
[],Hiram Sherman,0.86,0.688,292960,0.244,0,0.308,-11.081,0.286,108.544,0.4,0,5,0,1
"['crossover thrash', 'metal', 'new wave of thrash metal', 'speed metal', 'thrash metal']",Hirax,0.000117,0.32,107773,0.977,5.08E-05,0.29,-4.114,0.204,114.121,0.236,32,0,1,2
['otacore'],Hiroaki Tommy Tominaga,0.0986,0.429,262567,0.979,2.32E-06,0.302,-2.204,0.119,146.145,0.434,66,7,0,2
[],Hiroshi Kitadani,0.206,0.332,262013,0.975,0,0.981,-6.182,0.106,167.874,0.268,51,8,1,2
['japanese city pop'],Hiroshi Sato,0.589,0.7845,241773.5,0.539,0.0009195,0.07615,-9.076,0.04385,114.8965,0.756,36.5,11,1,4
"['jazz funk', 'smooth jazz']",Hiroshima,0.367585714,0.708142857,294645.7143,0.471714286,0.457919986,0.121928571,-15.00142857,0.0372,119.6557143,0.671,32.28571429,0,1,14
"['anime score', 'japanese soundtrack', 'otacore']",Hiroyuki Sawano,0.130893333,0.400333333,301364.3333,0.582333333,0.556675833,0.2064,-9.493333333,0.060966667,109.1746667,0.2072,59.66666667,11,0,6
[],Hirth Martinez,0.511,0.673,236844,0.481,0.0563,0.0837,-15.616,0.0702,78.686,0.874,35,4,0,2
[],His BBC Dance Orchestra,0.95612,0.60916,179020.24,0.20902,0.096108072,0.158436,-18.959,0.078432,126.58004,0.64,1.88,0,1,50
[],His Calypso Troubadors,0.98825,0.61225,183843.5,0.4175,0.61585,0.1065,-9.4025,0.089525,95.20375,0.94275,0,7,1,8
[],His Orchestra,0.976,0.479,185133,0.185,0.00122,0.304,-14.009,0.0522,122.104,0.331,7,9,1,2
"['alternative country', 'deep new americana', 'funk', 'indie folk', 'indie rock', 'modern folk rock', 'new americana', 'north carolina indie', 'north carolina roots', 'roots rock', 'stomp and holler']",Hiss Golden Messenger,0.649,0.681,358440,0.319,5.70E-05,0.113,-9.927,0.0395,121.783,0.21,56,3,1,2
[],Hit Rock Entertainment,0.073,0.609,58960,0.976,0,0.259,-3.227,0.901,81.435,0.296,56,2,1,2
"['anthem emo', 'easycore', 'neon pop punk', 'pixie', 'pop emo', 'pop punk']",Hit The Lights,0.0312,0.567,189253,0.94,0,0.411,-3.155,0.094,116.523,0.559,47,9,1,2
"['cali rap', 'rap']",Hit-Boy,0.059025,0.70975,180633.75,0.7275,0,0.13155,-5.408,0.28075,106.435,0.60825,70.75,5,0,4
[],Hittman,0.212885714,0.820785714,201804.7143,0.783642857,9.47E-06,0.288814286,-2.487857143,0.274571429,101.1995,0.744214286,54,1,0,14
[],Hlias Litos,0.995,0.448,185400,0.37,0.913,0.139,-9.321,0.042,133.938,0.71,0,1,0,2
[],Hlias Litos-Klarino,0.9915,0.45225,191633.25,0.57125,0.934,0.196,-8.16025,0.057675,87.641,0.7575,0,1,0,4
"['big band', 'lounge', 'swing', 'tin pan alley', 'vintage jazz', 'vocal jazz']",Hoagy Carmichael,0.913846154,0.600641026,187300.5641,0.140517949,0.100082911,0.147415385,-16.77066667,0.054761538,99.14530769,0.398564103,18.66666667,10,0,39
[],Hoagy Carmichael & His Orchestra,0.95375,0.64775,188146.75,0.398625,0.126125,0.14355,-11.980125,0.18995,128.062375,0.600625,3.875,8,1,8
"['emo rap', 'sacramento hip hop', 'social media pop']",Hobo Johnson,0.377156,0.5572,203602.8,0.6126,0,0.14242,-6.8292,0.4858,114.2174,0.5622,60.4,7,1,10
[],Hociel Thomas,0.988,0.536,198467,0.128,0,0.314,-13.093,0.0435,91.937,0.564,5,2,1,1
"['australian garage punk', 'australian indie', 'indie surf']",Hockey Dad,0.602,0.602,175627,0.854,5.15E-05,0.106,-8.502,0.0416,111.188,0.354,58,6,0,2
[],Hodgy,0.054842857,0.549,220927.5714,0.614857143,0.000253851,0.391857143,-8.579,0.305428571,111.2062857,0.543857143,47.14285714,4,1,7
['candy pop'],Hoku,0.087903333,0.591666667,215782.6667,0.909666667,4.00E-07,0.071,-7.507,0.065766667,144.713,0.703,42.33333333,8,1,6
"['alternative rock', 'grunge', 'lilith', 'pop rock', 'rock']",Hole,0.04498685,0.326428571,201078.4762,0.765285714,0.113112354,0.203538095,-8.026714286,0.057428571,143.8380476,0.402809524,44.71428571,9,1,42
[],Holland Tunnel Project,0.00961,0.639,294867,0.669,0.912,0.162,-7.532,0.0553,82.004,0.609,39,11,1,2
[],Hollis,0.0567,0.766333333,220021.3333,0.775333333,0,0.360666667,-5.656,0.146,116.485,0.824333333,62,7,1,6
"['indie anthem-folk', 'indie folk', 'indiecoustica', 'stomp and holler']",Hollow Coves,0.627,0.67,233973,0.496,0.00325,0.0584,-11.23,0.0277,100.17,0.427,69,2,1,2
"['acoustic pop', 'lilith']",Holly Brook,0.262,0.684,231867,0.819,0.00197,0.113,-3.309,0.238,179.999,0.25,58,1,0,1
['country'],Holly Dunn,0.54,0.551,209467,0.269,0,0.103,-9.782,0.028,76.511,0.476,46.5,2,1,4
[],Holly Harris,0.85,0.604,163567,0.2875,6.65E-07,0.683,-11.4245,0.0676,99.701,0.589,4,1,1,2
['uk pop'],Holly Walker,0.509,0.665,247710,0.518333333,0.127941,0.098033333,-7.397,0.077233333,113.683,0.221333333,64.66666667,6,0,6
[],HollyHood Bay Bay,0.00679,0.805,261827,0.723,0,0.244,-6.808,0.224,88.006,0.641,39,7,1,2
"['ccm', 'christian alternative rock', 'christian hip hop', 'christian music', 'christian pop', 'worship']",Hollyn,0.0903,0.606333333,246040.3333,0.679666667,2.27E-05,0.3619,-6.371166667,0.100233333,120.6993333,0.467166667,55,2,1,6
['american orchestra'],Hollywood Bowl Orchestra,0.893,0.337,507880.5,0.193,0.307,0.2345,-17.086,0.03415,106.116,0.2683,14.5,0,1,4
[],Hollywood Bowl Symphony Orchestra,0.858666667,0.268,729471.3333,0.326333333,0.832666667,0.111733333,-15.47166667,0.0459,79.826,0.301666667,3,10,1,6
[],Hollywood Ending,0.00383,0.586,234346,0.874,1.04E-06,0.222,-5.535,0.0416,130.083,0.756,59,11,1,2
[],Hollywood JB,0.612,0.76,195800,0.328,3.30E-05,0.108,-15.409,0.375,142.46,0.852,52,1,0,1
"['alternative metal', 'nu metal', 'pop punk', 'rap metal', 'rap rock']",Hollywood Undead,0.046236486,0.606108108,213544.5946,0.840081081,0.000274676,0.274589189,-5.194648649,0.079081081,125.5840541,0.578135135,53.16216216,7,1,74
"['classic persian pop', 'persian pop', 'persian traditional']",Homayoun Shajarian,0.9215,0.394,321554.5,0.294,1.23E-05,0.138,-7.604,0.0517,174.508,0.6035,39,0,1,4
"['latin', 'latin alternative', 'latin pop', 'latin rock', 'mexican pop', 'rock en espanol', 'spanish rock']",Hombres G,0.196237317,0.635829268,221102.2195,0.698487805,0.102258991,0.140668293,-8.354317073,0.046931707,138.6455854,0.59604878,48.12195122,0,1,82
['future funk'],Home,0.0899375,0.598,257243.25,0.7105,0.63395,0.26655,-10.3525,0.058325,156.308,0.198425,60.25,8,1,8
['a cappella'],Home Free,0.43,0.714,141707,0.503,2.07E-05,0.124,-8.053,0.039,104.882,0.339,54,7,1,1
['j-poprock'],Home Made Kazoku,0.535,0.732,273480,0.907,0,0.105,-6.754,0.047,111.944,0.49,42,2,1,2
['wrestling'],Homebwoi,0.12,0.778,271800,0.749,0,0.044,-7.495,0.402,120.013,0.564,45,9,1,2
"['comic', 'novelty']",Homer & Jethro,0.5795,0.6415,147987,0.4015,4.13E-06,0.21855,-11.627,0.09245,125.085,0.7455,19.5,4,1,4
[],Homer Callahan,0.966,0.505,184477,0.0987,0.000214,0.325,-16.766,0.0445,80.878,0.219,0,5,1,2
[],Homero Guerrero y Lupe Tijerina,0.74,0.771,183893,0.371,1.97E-06,0.0809,-7.618,0.0384,82.631,0.887,63,10,1,2
"['blues', 'chicago blues', 'traditional blues']",Homesick James,0.905,0.504,188440,0.438,0.102,0.143,-12.681,0.0338,103.266,0.822,25,11,1,2
['texas country'],Honeybrowne,0.316,0.475,261040,0.456,3.31E-05,0.101,-7.136,0.0254,164.692,0.118,41,8,1,2
[],Honeydrippers,0.863,0.697,180867,0.278,0.000119,0.111,-11.952,0.0294,99.651,0.787,36,5,1,2
"['album rock', 'canadian metal', 'classic canadian rock', 'classic rock', 'glam metal', 'hard rock', 'mellow gold']",Honeymoon Suite,0.05293875,0.5715,265360,0.666625,6.27E-05,0.1189125,-12.4745,0.0356875,123.637125,0.599625,38,4,1,16
[],Honeytraps,0.00694,0.618,199839,0.796,2.29E-05,0.113,-5.631,0.0328,116.031,0.627,0,5,1,2
['orchestra'],Hong Kong Philharmonic Orchestra,0.918,0.389,241933,0.447,0.904,0.0878,-18.247,0.0439,130.27,0.197,0,2,1,2
"['classic mandopop', 'hokkien pop']",Hong Ronghong,0.536,0.511,320720,0.547,1.02E-06,0.584,-10.864,0.0469,74.622,0.372,50,11,1,1
[],Honi Coles,0.886,0.583,183627,0.344,1.93E-05,0.874,-11.533,0.152,133.948,0.727,1,0,0,1
[],Honoré de Balzac,0.706678788,0.673636364,145462.7576,0.174218182,1.99E-06,0.293060606,-20.53678788,0.766969697,102.8006364,0.456818182,0,7,1,66
"['alternative metal', 'funk metal', 'nu metal', 'pop rock', 'post-grunge']",Hoobastank,0.063514714,0.467142857,201537.4286,0.781571429,1.33E-05,0.239142857,-4.89,0.0658,120.9032857,0.350642857,59.28571429,4,1,14
"['atl hip hop', 'atl trap', 'detroit trap', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap']",HoodRich Pablo Juan,0.35,0.861,186096,0.627,0,0.112,-6.438,0.342,139.989,0.929,62,4,1,2
"['indie pop rap', 'pop rap']",Hoodie Allen,0.108295,0.527375,212910.875,0.72375,0,0.219125,-5.79675,0.1996125,104.428,0.576625,57.5,3,1,8
"['australian alternative rock', 'australian rock', 'power pop']",Hoodoo Gurus,0.006114,0.4274,201679.8,0.8292,0.0130099,0.13232,-6.5524,0.05642,132.7048,0.5998,34.4,4,1,10
"['k-indie', 'k-pop', 'k-rap', 'korean pop', 'korean r&b']",Hoody,0.375,0.4,216786,0.724,0,0.0927,-6.064,0.253,96.782,0.43,66,8,1,1
"['australian dance', 'big room']",Hook N Sling,0.07205,0.618,197710,0.807,0.000181,0.1295,-3.7435,0.05195,126.0585,0.5945,51.5,10,1,4
"['mellow gold', 'neo mellow', 'pop rock']",Hootie & The Blowfish,0.1818732,0.46576,233647.44,0.75036,6.58E-05,0.204836,-6.6982,0.038928,124.30936,0.57288,43.52,0,1,50
"['downtempo', 'electronica', 'trip hop']",Hooverphonic,0.080545,0.5055,254013,0.7285,0.201515,0.10825,-6.145,0.04295,119.265,0.3005,56.5,10,0,4
"['alternative emo', 'art pop', 'bubblegrunge', 'emo', 'folk punk', 'indie pop', 'indie punk', 'indie rock', 'philly indie']",Hop Along,0.0719,0.561,261122,0.707,0,0.0782,-7.038,0.0397,122.816,0.559,48,4,1,2
[],Hope Emerson,0.953333333,0.504333333,125768.6667,0.317666667,5.86E-06,0.476333333,-11.51366667,0.0747,95.378,0.559333333,2.666666667,1,1,3
"['art pop', 'dream pop', 'freak folk', 'melancholia']",Hope Sandoval and the Warm Inventions,0.707,0.507,291107,0.276,0.155,0.0876,-14.655,0.0281,125.111,0.157,43,7,1,2
[],Hopeku,0.00243,0.623,405494,0.969,0.753,0.14,-5.83,0.0698,144.993,0.2,0,8,0,2
"['reggae', 'rock steady', 'ska']",Hopeton Lewis,0.365,0.928,180160,0.228,0,0.0672,-16.683,0.118,98.768,0.962,45,0,1,2
"['conscious hip hop', 'hip hop', 'pop rap', 'rap']",Hopsin,0.266421053,0.711578947,258955.8421,0.725631579,1.87E-07,0.205536842,-7.326684211,0.310084211,119.4238421,0.520736842,55.47368421,5,0,19
"['new jack swing', 'r&b']",Horace Brown,0.0584,0.798,297760,0.532,0,0.0445,-8.892,0.0461,93.931,0.786,37,7,1,2
"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz piano', 'soul jazz', 'stride']",Horace Parlan,0.83,0.577,310396.75,0.425425,0.642775,0.170925,-13.109,0.04515,107.184,0.5485,20.75,5,1,8
[],Horace Parlan Quintet,0.8455,0.5505,413453.5,0.2985,0.0283415,0.163,-11.1515,0.0358,114.1975,0.445,10.5,7,0,4
"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz fusion', 'jazz piano', 'soul jazz', 'vocal jazz']",Horace Silver,0.80735,0.569347826,365900.6304,0.405404348,0.286068043,0.14765,-11.18715217,0.039532609,112.947,0.557869565,23.86956522,5,0,46
"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'soul jazz']",Horace Silver Quintet,0.707909091,0.500636364,432723.3636,0.577181818,0.173771455,0.403009091,-9.985545455,0.091245455,118.3892727,0.616,14.18181818,5,0,22
"['swamp pop', 'zydeco']",Horace Trahan,0.691,0.722,133629,0.667,0.00126,0.0313,-8.08,0.0666,75.916,0.927,38,10,1,1
[],Hori Baiji,0.984,0.432,191213,0.195,5.43E-06,0.567,-8.541,0.0771,169.765,0.355,0,8,1,2
[],Hormaya,0.963,0.615,158573,0.427,0.333,0.386,-12.474,0.0507,115.523,0.903,0,2,1,1
"['danish punk', 'horror punk', 'psychobilly']",Horrorpops,0.000305,0.62,247053,0.826,0.000242,0.071,-4.276,0.0352,140.834,0.734,43,7,1,2
"['emo rap', 'underground hip hop']",Horse Head,0.56,0.644,240440,0.697,0,0.111,-6.069,0.0542,120.044,0.244,67,0,0,2
[],Horst Gunter,0.97275,0.3195,204066.75,0.2765,0.00737425,0.323,-13.2095,0.05485,84.338,0.2266,0.25,10,1,4
['german jazz'],Horst Jankowski,0.611,0.701,169680,0.38,0.728,0.233,-11.756,0.0294,106.284,0.783,35,2,1,2
[],Horst Taubmann,0.966571429,0.365571429,483600,0.241,5.71E-05,0.486571429,-18.80428571,0.164014286,99.33985714,0.261714286,0,10,0,7
"['early reggae', 'lovers rock', 'rock steady']",Hortense Ellis,0.396,0.854,198000,0.643,0.00273,0.22,-8.988,0.0953,81.187,0.965,30,8,0,2
"['country rap', 'redneck']",Hosier,0.0244,0.706,346388,0.813,0,0.0986,-5.122,0.0729,144.021,0.423,55,9,1,1
"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",Hot,0.626,0.615,176573,0.389,0,0.262,-14.109,0.0698,81.336,0.723,25,6,1,2
"['funk metal', 'rap rock']",Hot Action Cop,0.015,0.563,269900,0.971,0,0.1708,-2.935,0.1833,144.174,0.6475,49,9,1,4
"['deep southern trap', 'dirty south rap', 'gangster rap', 'new orleans rap', 'trap']",Hot Boys,0.032803333,0.725,300715.6667,0.744333333,9.84E-06,0.540933333,-5.771,0.169333333,120.149,0.574333333,38,1,1,3
"['dance pop', 'neo mellow', 'neon pop punk', 'pop', 'pop punk', 'pop rock', 'post-teen pop', 'viral pop']",Hot Chelle Rae,0.039096,0.6476,198036.1,0.777,0,0.17048,-5.1604,0.05938,105.6802,0.7376,57.6,10,1,10
"['alternative dance', 'chillwave', 'dance-punk', 'electronica', 'electropop', 'indie rock', 'indietronica', 'modern rock', 'neo-synthpop', 'new rave']",Hot Chip,0.057374,0.7462,325922,0.7176,0.0946457,0.21684,-6.804,0.04012,126.1618,0.675,56.6,8,0,10
"['classic uk pop', 'disco', 'mellow gold', 'motown', 'new wave pop', 'soft rock']",Hot Chocolate,0.334422222,0.730333333,259121.5556,0.668222222,0.087778889,0.174322222,-6.878333333,0.054311111,106.4703333,0.878222222,44.77777778,10,1,18
[],Hot Contender,0.277,0.756,202612,0.642,0,0.0762,-8.228,0.116,133.988,0.655,0,11,0,2
"['indie garage rock', 'indie surf', 'surf punk']",Hot Flash Heat Wave,0.182,0.519,224714,0.809,0.51,0.0951,-6.074,0.0646,111.986,0.284,58,1,1,2
[],Hot Hands Hula,0.00047,0.808,277856,0.98,0.454,0.277,-6.103,0.0729,125.452,0.837,41,9,0,2
"['indie garage rock', 'indie surf', 'surf punk']",Hot Hot Heat,0.029685,0.472,226833,0.959,2.12E-05,0.186,-3.628,0.07225,144.741,0.8185,48.5,7,1,4
"['jazz blues', 'jazz trumpet', 'stride', 'swing']",Hot Lips Page,0.856916667,0.603833333,179576.125,0.307958333,0.17854965,0.211204167,-12.62825,0.112191667,137.1555,0.707,2.708333333,5,1,48
[],Hot Lips Page & His Orchestra,0.864,0.549,189560,0.206,0,0.163,-13.461,0.0734,77.832,0.657,1,2,0,2
"['banjo', 'bluegrass', 'neo-traditional bluegrass', 'old-time', 'progressive bluegrass']",Hot Rize,0.668666667,0.591,176484.3333,0.381333333,0.0005286,0.173066667,-15.17,0.036566667,143.853,0.763,27,0,1,6
[],Hot Streak,0.452,0.839,265067,0.724,0.0794,0.114,-10.287,0.0517,121.915,0.651,21,4,0,2
[],Hot Stylz,0.213,0.85,207013,0.687,0,0.0724,-5.995,0.308,149.989,0.502,43,0,0,1
"['blues rock', 'country rock', 'folk rock', 'jam band', 'psychedelic rock', 'roots rock']",Hot Tuna,0.3601025,0.4785,273223.375,0.403625,0.185018786,0.336,-15.634875,0.035975,133.32775,0.639625,26.5,7,1,16
"['emo', 'emo punk', 'melodic hardcore', 'orgcore', 'punk', 'skate punk']",Hot Water Music,0.08557,0.287,175217.6667,0.972,0.02092858,0.389666667,-5.196666667,0.084233333,182.6386667,0.381333333,43.33333333,4,1,6
['florida rap'],Hotboii,0.541666667,0.781,144467.6667,0.497666667,0,0.124,-7.124666667,0.342666667,101.9426667,0.652666667,68,8,1,3
"['mandopop', 'taiwan hip hop', 'taiwan pop']",Hotdog,0.567,0.400666667,202609,0.202666667,0.001009667,0.216,-19.11633333,0.0305,100.95,0.329333333,38,7,1,6
['slam poetry'],Hotel Books,0.0171,0.46,245000,0.782,0,0.214,-4.951,0.0523,74.988,0.266,51,2,1,2
"['irish rock', 'new wave pop']",Hothouse Flowers,0.278333333,0.474666667,283929,0.704666667,0.0025583,0.125166667,-8.616,0.034533333,131.3633333,0.353666667,44,5,1,6
['classical bass'],Hotter,0.965307692,0.232461538,220451.3077,0.155984615,0.131113462,0.505846154,-23.24561538,0.063938462,96.33823077,0.141,0,2,0,13
"['acoustic blues', 'blues', 'blues rock', 'chicago blues', 'electric blues', 'traditional blues']",Hound Dog Taylor,0.2574,0.62,236405.4,0.6526,0.027039,0.26968,-14.0182,0.06598,118.822,0.7926,38.2,8,0,10
